Aluno,Lab,Exercicio,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,N_Dias,PP_Paste,PP_Delete,Linhas_Log,Nota
2550,531,1079,1063,26,15,15,2,1,0.0,0.31,389,0.0
2550,531,1099,1934,31,21,10,0,1,0.01,0.3,975,0.0
2550,531,1102,784,12,9,0,0,1,0.0,0.19,590,0.0
2550,585,1132,349,20,8,7,1,1,0.0,0.19,241,0.0
2550,620,2036,415,1,1,0,0,1,0.0,0.43,93,0.0
2551,438,835,432896,19,7,0,0,5,0.0,0.29,168,0.0
2597,411,1326,104348,11,5,6,1,1,0.0,0.32,428,0.0
2597,411,1327,179,5,5,1,1,1,0.0,0.04,89,0.0
2597,411,1328,1227,8,5,12,11,1,0.0,0.41,433,0.0
2597,411,1329,194,6,5,1,1,1,0.0,0.22,109,0.0
2597,411,1330,227,8,5,1,1,1,0.0,0.23,145,0.0
2597,411,1331,347,9,7,1,1,1,0.0,0.24,229,0.0
2597,411,1332,3718,13,6,13,21,1,0.0,0.4,847,0.0
2597,411,1333,2016,9,6,6,8,1,0.0,0.49,890,0.0
2597,411,1334,1420,12,6,5,7,1,0.0,0.32,330,0.0
2597,411,1559,641,3,2,1,1,1,0.0,0.06,77,0.0
2597,411,1560,139,2,2,1,1,1,0.0,0.07,86,0.0
2597,411,579,284,3,1,2,3,1,0.0,0.05,93,0.0
2597,411,994,147,3,1,2,1,1,0.0,0.0,48,0.0
2597,411,996,191,5,5,1,1,1,0.0,0.12,107,0.0
2597,438,1014,440,12,4,1,1,1,0.01,0.24,117,0.0
2597,438,1015,32697,20,10,5,1,1,0.0,0.12,492,0.0
2597,438,1016,538,15,7,6,3,1,0.01,0.09,270,0.0
2597,438,1017,24390,22,8,5,2,1,0.0,0.34,510,0.0
2597,438,1570,1195,5,2,7,1,1,0.0,0.34,290,0.0
2597,438,1571,132,3,2,5,1,1,0.0,0.14,99,0.0
2597,438,587,717,12,5,1,1,1,0.0,0.46,596,0.0
2597,438,588,1150,32,9,2,2,1,0.0,0.19,216,0.0
2597,438,820,1478,31,9,1,6,1,0.01,0.48,827,0.0
2597,438,825,208,12,6,2,1,1,0.0,0.09,187,0.0
2597,438,835,93373,18,6,1,1,1,0.01,0.22,176,0.0
2597,438,842,655,16,8,6,2,1,0.0,0.12,236,0.0
2597,476,1363,1370,13,8,21,3,1,0.0,0.15,612,0.0
2597,476,1839,552,11,7,5,1,1,0.0,0.17,325,0.0
2597,481,1053,689776,14,6,32,6,8,0.0,0.41,712,0.0
2597,481,1054,1097772,13,7,33,6,13,0.01,0.35,1195,0.0
2597,481,1055,1549,16,11,14,4,1,0.0,0.2,479,0.0
2597,481,1056,1538,15,11,14,1,1,0.0,0.17,596,0.0
2597,481,1385,924,21,15,4,3,1,0.01,0.21,682,0.0
2597,481,1386,869,13,9,8,1,1,0.0,0.15,449,0.0
2597,481,602,950,14,7,12,1,1,0.0,0.32,197,0.0
2597,481,867,877,26,18,7,1,1,0.0,0.21,671,0.0
2597,481,869,374,12,7,3,1,1,0.0,0.19,227,0.0
2597,522,1403,1779,15,7,7,0,1,0.01,0.25,1248,0.0
2597,531,1079,3453,26,15,19,2,1,0.0,0.27,536,0.0
2597,531,1099,780361,21,18,203,42,9,0.0,0.32,5181,0.0
2597,531,1100,523,23,17,4,1,1,0.02,0.08,581,0.0
2597,562,1978,1253,8,5,2,0,1,0.0,0.44,812,0.0
2597,585,1132,1079245,20,8,4,1,13,0.0,0.54,134,0.0
2597,585,1133,1078723,6,6,9,1,13,0.01,0.15,274,0.0
2597,585,1134,1077785,9,9,14,1,13,0.0,0.23,438,0.0
2597,585,1135,1076002,21,10,4,2,13,0.0,0.21,169,0.0
2597,585,1136,1075148,12,10,4,2,13,0.02,0.13,551,0.0
2597,585,1137,689726,10,9,4,1,8,0.02,0.05,66,0.0
2597,585,1138,336198,12,11,3,1,4,0.07,0.0,30,0.0
2597,585,1139,336266,9,8,3,1,4,0.06,0.0,31,0.0
2597,585,1140,336344,17,12,3,1,4,0.04,0.0,52,0.0
2597,585,1141,336433,13,9,3,1,4,0.04,0.0,51,0.0
2597,585,1142,336481,11,7,3,1,4,0.02,0.0,48,0.0
2597,634,1183,515,7,7,0,0,1,0.0,0.11,185,0.0
2597,681,1218,21,31,14,3,1,1,0.04,0.0,45,0.0
2597,681,1219,10,13,9,3,1,1,0.18,0.0,11,0.0
2597,681,1220,16,17,12,3,1,1,0.17,0.0,12,0.0
2597,681,1221,8,18,13,3,1,1,0.18,0.0,11,0.0
2597,681,1222,74,15,9,3,1,1,0.18,0.0,11,0.0
2597,681,1223,11,12,9,3,1,1,0.18,0.0,11,0.0
2597,688,1223,3,11,9,3,1,1,0.12,0.0,8,0.0
2643,411,1326,97,1,1,2,1,1,0.0,0.1,20,0.0
2643,411,1327,242,1,1,2,1,1,0.0,0.0,21,0.0
2643,411,1328,63,1,1,2,1,1,0.0,0.09,22,0.0
2643,411,1329,78,1,1,2,1,1,0.0,0.14,29,0.0
2643,411,1330,147,1,1,2,1,1,0.0,0.06,36,0.0
2643,411,1331,349,2,2,3,1,1,0.0,0.13,47,0.0
2643,411,1332,622,4,3,6,1,1,0.0,0.21,125,0.0
2643,411,1333,214,2,2,3,1,1,0.0,0.09,43,0.0
2643,411,1334,151767,11,6,5,4,2,0.0,0.16,63,0.0
2643,411,1559,11,3,2,1,1,1,0.17,0.0,6,0.0
2643,411,1560,23,3,2,1,1,1,0.2,0.0,10,0.0
2643,411,579,4,1,1,1,1,1,0.29,0.0,7,0.0
2643,411,994,129,1,1,2,1,1,0.0,0.16,51,0.0
2643,411,996,239,5,5,2,1,1,0.0,0.13,63,0.0
2643,433,1800,158,6,5,3,1,1,0.22,0.0,9,0.0
2643,433,1801,9,4,3,3,1,1,0.22,0.0,9,0.0
2643,433,1802,11,8,7,3,1,1,0.17,0.0,6,0.0
2643,433,1803,9,8,7,3,1,1,0.18,0.0,11,0.0
2643,433,1804,11,11,7,3,1,1,0.18,0.0,11,0.0
2643,433,1805,13,11,8,3,1,1,0.22,0.0,9,0.0
2643,433,1806,2,10,8,3,1,1,0.17,0.0,6,0.0
2643,438,1014,9,8,3,1,1,1,0.17,0.0,6,0.0
2643,438,1015,20,15,9,1,1,1,0.2,0.0,10,0.0
2643,438,1016,11,15,7,1,1,1,0.18,0.0,11,0.0
2643,438,1017,17,18,8,1,1,1,0.22,0.0,9,0.0
2643,438,1570,11,3,2,2,1,1,0.18,0.0,11,0.0
2643,438,1571,11,3,2,3,1,1,0.22,0.0,9,0.0
2643,438,587,13,11,5,1,1,1,0.22,0.0,9,0.0
2643,438,588,17,24,9,1,1,1,0.22,0.0,9,0.0
2643,438,820,21,21,9,1,1,1,0.12,0.31,16,0.0
2643,438,825,14,14,6,1,1,1,0.18,0.0,11,0.0
2643,438,835,3,14,6,1,1,1,0.11,0.11,9,0.0
2643,438,842,10,17,7,2,1,1,0.18,0.0,11,0.0
2643,481,1053,4,14,8,2,1,1,0.22,0.0,9,0.0
2643,481,1054,75,10,7,2,3,1,0.11,0.07,44,0.0
2643,481,1055,12,14,10,2,1,1,0.18,0.0,11,0.0
2643,481,1056,10,16,10,2,1,1,0.18,0.0,11,0.0
2643,481,1385,14,20,14,2,1,1,0.18,0.0,11,0.0
2643,481,1386,15,14,8,2,1,1,0.22,0.0,9,0.0
2643,481,602,16,13,6,2,1,1,0.29,0.0,7,0.0
2643,481,867,3,17,12,2,1,1,0.22,0.0,9,0.0
2643,481,869,8,9,4,2,1,1,0.22,0.0,9,0.0
2643,483,1852,11,17,14,3,1,1,0.22,0.0,9,0.0
2643,483,1853,9,8,6,3,1,1,0.22,0.0,9,0.0
2643,483,1854,15,20,14,3,1,1,0.22,0.0,9,0.0
2643,483,1855,10,11,7,3,1,1,0.17,0.0,12,0.0
2643,483,1856,16,29,20,3,1,1,0.18,0.0,11,0.0
2643,483,1857,2,10,8,3,1,1,0.22,0.0,9,0.0
2643,531,1079,27,26,15,3,1,1,0.2,0.0,5,0.0
2643,531,1099,14,29,18,3,1,1,0.22,0.0,9,0.0
2643,531,1100,9,24,17,3,1,1,0.22,0.0,9,0.0
2643,531,1101,11,38,32,2,1,1,0.18,0.0,11,0.0
2643,531,1102,104169,21,16,6,1,2,0.01,0.31,190,0.0
2643,531,1103,13,15,10,3,1,1,0.18,0.0,11,0.0
2643,531,1104,13,19,13,3,1,1,0.22,0.0,9,0.0
2643,531,1105,12,28,22,3,1,1,0.18,0.0,11,0.0
2643,531,1107,24,43,35,2,1,1,0.17,0.0,12,0.0
1085,437,1016,2496,10,7,6,2,1,0.01,0.19,282,0.0
1085,437,1017,416,15,8,3,2,1,0.01,0.14,332,0.0
1085,437,1571,276,3,2,2,0,1,0.0,0.08,49,0.0
1085,437,825,185,9,6,8,6,1,0.02,0.09,82,0.0
1197,410,1326,124,1,1,1,3,1,0.0,0.38,120,0.0
1197,410,1327,17,1,1,1,1,1,0.0,0.09,22,0.0
1197,410,1328,21,1,1,1,1,1,0.0,0.0,18,0.0
1197,410,1329,15,1,1,1,1,1,0.0,0.0,17,0.0
1197,410,1330,1005,1,1,25,27,1,0.0,0.42,865,0.0
1197,410,1331,466,2,2,23,20,1,0.0,0.46,395,0.0
1197,410,1332,171783,3,3,13,10,2,0.01,0.44,316,0.0
1197,410,1333,1264,2,2,4,4,1,0.06,0.06,36,0.0
1197,410,1334,722,11,6,10,7,1,0.0,0.36,273,0.0
1197,410,1559,1203,2,2,2,2,1,0.06,0.26,31,0.0
1197,410,1560,502,2,2,2,5,1,0.01,0.61,569,0.0
1197,410,579,46,1,1,1,1,1,0.0,0.11,55,0.0
1197,410,994,7,1,1,1,1,1,0.12,0.0,8,0.0
1197,410,996,47,5,5,1,1,1,0.1,0.37,71,0.0
1197,437,1014,138,9,3,2,1,1,0.04,0.0,25,0.0
1197,437,1015,13,15,9,1,1,1,0.18,0.0,11,0.0
1197,437,1016,77885,13,7,4,1,1,0.17,0.0,12,0.0
1197,437,1017,18,11,8,1,1,1,0.2,0.0,10,0.0
1197,437,1570,306560,2,2,8,1,3,0.01,0.36,256,0.0
1197,437,1571,17,2,2,5,1,1,0.2,0.0,10,0.0
1197,437,587,2448,8,5,24,4,1,0.0,0.24,1051,0.0
1197,437,588,304898,24,9,3,1,3,0.01,0.02,93,0.0
1197,437,820,3143,25,9,13,1,1,0.01,0.34,641,0.0
1197,437,825,10,11,6,1,1,1,0.18,0.0,11,0.0
1197,437,835,603452,17,6,8,2,7,0.0,0.38,232,0.0
1197,437,842,20,12,9,2,1,1,0.22,0.0,9,0.0
1197,466,1800,10515,4,4,7,1,1,0.0,0.3,462,0.0
1197,466,1801,103,2,1,1,0,1,0.0,0.29,117,0.0
1197,480,1372,3578,7,7,58,6,1,0.0,0.27,2210,0.0
1197,480,1838,356,5,5,10,2,1,0.0,0.23,493,0.0
1197,501,1053,755,9,6,8,1,1,0.0,0.24,591,0.0
1197,501,1054,913,10,7,18,2,1,0.0,0.32,844,0.0
1197,501,1055,996,15,12,14,3,1,0.0,0.16,610,0.0
1197,501,1056,602977,15,10,39,3,7,0.0,0.24,1452,0.0
1197,501,1385,672,17,14,7,1,1,0.0,0.25,680,0.0
1197,501,1386,4313,11,8,14,3,1,0.0,0.34,1179,0.0
1197,501,602,634,6,6,7,1,1,0.01,0.17,521,0.0
1197,501,867,437,24,12,3,1,1,0.02,0.16,187,0.0
1197,501,869,785,10,6,9,2,1,0.0,0.31,588,0.0
1197,502,1852,7,14,14,3,1,1,0.09,0.0,11,0.0
1197,502,1853,3,8,8,3,1,1,0.17,0.0,6,0.0
1197,502,1854,122,7,6,0,0,1,0.0,0.13,233,0.0
1197,529,1405,3238,4,4,1,0,1,0.0,0.22,138,0.0
1197,529,1943,3036,10,10,51,4,1,0.0,0.31,2735,0.0
1197,547,1079,73,26,15,3,1,1,0.0,0.69,58,0.0
1197,547,1099,3650,16,13,4,2,1,0.0,0.14,528,0.0
1197,547,1100,461,25,22,11,3,1,0.01,0.17,722,0.0
1197,547,1101,605901,29,24,4,1,7,0.0,0.21,1141,0.0
1197,547,1103,146,13,9,3,1,1,0.11,0.0,9,0.0
1197,547,1104,786,18,13,2,3,1,0.01,0.21,155,0.0
1197,547,1105,21,35,31,3,1,1,0.11,0.0,9,0.0
1197,547,1107,26,47,44,2,1,1,0.1,0.0,10,0.0
1197,574,1985,2548,13,12,8,1,1,0.0,0.24,1057,0.0
1197,574,1990,1787,17,17,35,4,1,0.0,0.28,1338,0.0
1197,638,1183,1276,20,18,4,1,1,0.03,0.48,61,0.0
1197,638,1576,1917,27,26,6,2,1,0.01,0.2,737,0.0
1197,638,1577,113,8,7,3,1,1,0.01,0.18,210,0.0
1197,638,672,288,5,4,2,1,1,0.0,0.44,331,0.0
1197,638,674,362,14,11,4,2,1,0.0,0.25,628,0.0
1197,690,1218,366,27,12,9,1,1,0.0,0.25,512,0.0
1197,690,1219,583,11,11,3,1,1,0.0,0.15,329,0.0
1197,690,1220,429480,15,13,20,8,5,0.0,0.19,664,0.0
1197,690,1221,308,13,13,5,3,1,0.0,0.56,998,0.0
1197,690,1222,1224,17,9,22,7,1,0.0,0.19,249,0.0
1197,690,1223,218,13,9,9,1,1,0.01,0.16,148,0.0
1197,690,1224,141,14,11,3,1,1,0.01,0.04,155,0.0
1197,690,1225,90,21,13,3,1,1,0.06,0.0,17,0.0
1197,690,1226,414,21,12,26,9,1,0.0,0.25,449,0.0
1197,690,1227,18,13,7,3,1,1,0.07,0.0,14,0.0
1197,717,1655,1851,7,5,1,0,1,0.0,0.32,438,0.0
1197,717,2155,745,3,3,0,0,1,0.0,0.34,418,0.0
1197,781,1290,2396,16,14,13,2,1,0.0,0.21,1676,0.0
1197,781,2178,2813,9,7,0,0,1,0.0,0.31,415,0.0
1235,410,1326,344,1,1,5,2,1,0.0,0.22,76,0.0
1235,410,1327,99,1,1,1,1,1,0.0,0.0,17,0.0
1235,410,1328,18,1,1,1,1,1,0.0,0.0,17,0.0
1235,410,1329,79,1,1,6,5,1,0.0,0.14,44,0.0
1235,410,1330,185,1,1,3,3,1,0.0,0.0,46,0.0
1235,410,1331,2693018,2,2,2,1,31,0.03,0.0,32,0.0
1235,410,1332,9,4,3,1,1,1,0.17,0.0,6,0.0
1235,410,1333,10,2,2,1,1,1,0.12,0.0,8,0.0
1235,410,1334,8,11,6,1,1,1,0.17,0.0,6,0.0
1235,410,1559,6,2,2,1,1,1,0.17,0.0,6,0.0
1235,410,1560,7,2,2,1,1,1,0.2,0.0,5,0.0
1235,410,579,7,1,1,1,1,1,0.17,0.0,6,0.0
1235,410,994,19,1,1,2,1,1,0.0,0.29,63,0.0
1235,410,996,138,5,5,1,1,1,0.0,0.03,60,0.0
1235,437,1014,171983,8,3,4,3,2,0.0,0.14,218,0.0
1235,437,1015,886,14,9,1,1,1,0.01,0.12,381,0.0
1235,437,1016,3432,15,7,1,1,1,0.02,0.07,120,0.0
1235,437,1017,2527,16,8,19,25,1,0.01,0.13,471,0.0
1235,437,1570,827,2,2,5,3,1,0.01,0.21,196,0.0
1235,437,1571,2,2,2,3,1,1,0.17,0.0,6,0.0
1235,437,587,175822,11,5,3,3,2,0.0,0.17,721,0.0
1235,437,588,314,20,9,1,1,1,0.0,0.24,245,0.0
1235,437,820,174539,24,9,1,6,2,0.0,0.19,388,0.0
1235,437,825,172988,12,6,2,4,2,0.01,0.24,445,0.0
1235,437,835,503,17,6,2,1,1,0.0,0.27,150,0.0
1235,437,842,1784,11,7,4,2,1,0.02,0.06,103,0.0
1235,466,1800,57,5,5,3,1,1,0.03,0.0,31,0.0
1235,480,1372,1261,10,7,3,3,1,0.0,0.3,816,0.0
1235,480,1836,2091,12,5,51,20,1,0.0,0.18,685,0.0
1235,501,1053,810,10,5,3,1,1,0.01,0.13,188,0.0
1235,501,1054,251,13,7,2,1,1,0.12,0.0,26,0.0
1235,501,1055,309601,14,11,12,4,4,0.03,0.02,126,0.0
1235,501,1056,765595,14,11,4,2,9,0.13,0.0,15,0.0
1235,501,1385,769070,19,14,16,6,9,0.09,0.09,123,0.0
1235,501,1386,11,12,8,2,1,1,0.08,0.0,12,0.0
1235,501,602,1829,12,6,19,14,1,0.0,0.29,209,0.0
1235,501,867,824,18,13,14,4,1,0.01,0.08,75,0.0
1235,501,869,2143,8,5,10,8,1,0.02,0.2,60,0.0
1235,502,1853,61591,11,8,3,1,1,0.04,0.0,50,0.0
1235,529,1403,2259,7,6,5,4,1,0.02,0.21,678,0.0
1235,529,1937,3188,5,5,8,5,1,0.01,0.27,791,0.0
1235,547,1079,6107554,26,15,7,3,71,0.08,0.15,26,0.0
1235,547,1099,4,20,14,3,1,1,0.11,0.0,9,0.0
1235,547,1100,117108,26,17,7,5,1,0.05,0.06,62,0.0
1235,547,1101,2540,31,26,18,9,1,0.0,0.17,1362,0.0
1235,547,1102,5360340,35,30,3,2,63,0.14,0.0,28,0.0
1235,547,1103,381899,13,9,10,3,4,0.03,0.13,31,0.0
1235,547,1104,431335,20,16,15,5,5,0.03,0.18,34,0.0
1235,547,1105,70,33,23,3,1,1,0.1,0.0,10,0.0
1235,547,1107,5360358,41,37,2,2,63,0.15,0.0,34,0.0
1235,548,1950,3,14,10,3,1,1,0.17,0.0,12,0.0
1235,548,1951,3,20,13,3,1,1,0.12,0.0,8,0.0
1235,574,1977,2103,15,12,12,3,1,0.01,0.26,1848,0.0
1235,574,1996,825,20,18,11,5,1,0.0,0.17,808,0.0
1235,588,1132,8,20,8,3,1,1,0.25,0.0,8,0.0
1235,588,1133,299,9,6,3,1,1,0.06,0.0,16,0.0
1235,588,1135,430372,13,10,9,4,5,0.05,0.16,176,0.0
1235,588,1136,3,13,10,3,1,1,0.17,0.0,12,0.0
1235,588,1137,31,12,11,3,1,1,0.09,0.0,11,0.0
1235,588,1138,52,14,13,3,1,1,0.11,0.0,9,0.0
1235,588,1139,140061,11,10,3,1,2,0.01,0.05,77,0.0
1235,588,1141,125,21,18,3,1,1,0.11,0.0,9,0.0
1235,588,1142,2,17,9,3,1,1,0.11,0.0,9,0.0
1235,588,1155,82,10,10,3,1,1,0.08,0.0,12,0.0
1235,588,1561,63,13,12,3,2,1,0.19,0.0,16,0.0
1235,588,1562,8,13,12,3,1,1,0.13,0.0,15,0.0
1235,613,1536,4311,10,9,4,1,1,0.01,0.17,1041,0.0
1235,613,2032,2222,13,9,9,3,1,0.01,0.16,633,0.0
1235,638,1183,77,20,18,3,1,1,0.11,0.0,9,0.0
1235,638,1185,22,10,10,3,1,1,0.14,0.0,7,0.0
1235,638,1187,7,9,8,3,1,1,0.14,0.0,7,0.0
1235,638,1189,71,11,11,3,1,1,0.11,0.0,9,0.0
1235,638,1576,2,27,27,3,1,1,0.12,0.0,8,0.0
1235,638,1577,1675,14,12,4,3,1,0.06,0.24,17,0.0
1235,638,1580,9,34,33,3,1,1,0.14,0.0,7,0.0
1235,638,1583,77,10,10,3,1,1,0.09,0.0,11,0.0
1235,638,672,8,8,8,2,1,1,0.11,0.0,9,0.0
1235,638,674,9,11,10,1,1,1,0.11,0.0,9,0.0
1235,638,762,8,6,5,3,1,1,0.14,0.0,7,0.0
1235,670,1618,2350,15,9,2,0,1,0.02,0.2,476,0.0
1235,670,2129,1942,14,11,17,3,1,0.0,0.2,1006,0.0
1235,690,1218,4,27,11,3,1,1,0.17,0.0,6,0.0
1235,690,1219,1384451,15,9,6,3,16,0.06,0.24,17,0.0
1235,690,1220,15,14,13,3,1,1,0.11,0.0,9,0.0
1235,690,1221,2,17,14,3,1,1,0.14,0.0,7,0.0
1235,690,1222,14,20,9,3,1,1,0.11,0.0,9,0.0
1235,690,1223,56,11,9,3,1,1,0.08,0.0,12,0.0
1235,690,1224,6,12,11,3,1,1,0.11,0.0,9,0.0
1235,690,1225,7,19,13,3,1,1,0.11,0.0,9,0.0
1235,690,1226,6,20,12,3,1,1,0.11,0.0,9,0.0
1235,690,1227,1,11,7,3,1,1,0.17,0.0,6,0.0
1235,717,1658,2192,16,16,8,1,1,0.01,0.21,627,0.0
1235,717,2152,3040,14,11,3,0,1,0.0,0.15,589,0.0
1235,730,1271,15,31,20,1,1,1,0.13,0.0,15,0.0
1235,730,1272,2,24,14,3,1,1,0.15,0.0,13,0.0
1235,730,1273,1,7,7,1,1,1,0.17,0.0,6,0.0
1235,730,1274,4,7,7,3,1,1,0.11,0.0,9,0.0
1235,730,1275,6,7,7,3,1,1,0.12,0.0,16,0.0
1235,730,1276,5,9,9,3,1,1,0.14,0.0,14,0.0
1235,730,1277,8,35,33,3,1,1,0.11,0.0,9,0.0
1235,730,1278,46,38,38,3,1,1,0.08,0.0,13,0.0
1235,730,1279,27,51,25,3,1,1,0.08,0.0,13,0.0
1235,730,1280,3,53,32,3,1,1,0.18,0.0,11,0.0
1235,766,2220,5,17,15,1,1,1,0.17,0.0,12,0.0
1235,766,2221,2,20,18,1,1,1,0.15,0.0,13,0.0
1235,766,2222,5,29,26,1,1,1,0.17,0.0,12,0.0
1235,781,1289,2475,19,18,18,3,1,0.0,0.26,1131,0.0
1235,781,2218,3811,14,13,23,2,1,0.0,0.28,964,0.0
1239,410,1326,158,1,1,2,1,1,0.0,0.09,23,0.0
1239,410,1327,41,1,1,2,1,1,0.0,0.0,18,0.0
1239,410,1328,294,1,1,2,1,1,0.0,0.0,17,0.0
1239,410,1329,32,1,1,2,1,1,0.0,0.0,25,0.0
1239,410,1330,89,1,1,2,1,1,0.0,0.06,34,0.0
1239,410,1331,149984,2,2,40,10,2,0.0,0.27,706,0.0
1239,410,1332,4210,4,3,17,6,1,0.0,0.21,218,0.0
1239,410,1333,122,2,2,2,1,1,0.0,0.03,72,0.0
1239,410,1334,4572,11,6,14,4,1,0.0,0.24,360,0.0
1239,410,1559,466,2,2,2,1,1,0.0,0.08,74,0.0
1239,410,1560,157,2,2,2,1,1,0.0,0.11,94,0.0
1239,410,579,317,1,1,9,3,1,0.0,0.1,89,0.0
1239,410,994,24,1,1,2,1,1,0.0,0.23,60,0.0
1239,410,996,108,5,5,2,1,1,0.0,0.19,97,0.0
1239,437,1014,10,9,3,1,1,1,0.17,0.0,6,0.0
1239,437,1015,8,13,9,1,1,1,0.17,0.0,6,0.0
1239,437,1016,13,11,7,1,1,1,0.17,0.0,6,0.0
1239,437,1017,9,11,8,1,1,1,0.11,0.0,9,0.0
1239,437,1570,7,2,2,2,1,1,0.17,0.0,6,0.0
1239,437,1571,8,2,2,3,1,1,0.22,0.0,9,0.0
1239,437,587,2171,10,5,14,7,1,0.0,0.14,665,0.0
1239,437,588,15,19,9,1,1,1,0.17,0.0,6,0.0
1239,437,820,427309,25,9,17,2,5,0.0,0.21,570,0.0
1239,437,825,8,10,6,1,1,1,0.17,0.0,6,0.0
1239,437,835,5344,17,6,11,4,1,0.0,0.08,128,0.0
1239,437,842,19,11,7,2,1,1,0.17,0.0,6,0.0
1239,466,1800,715,6,5,20,5,1,0.0,0.1,372,0.0
1239,466,1801,2377,5,3,40,7,1,0.0,0.18,1035,0.0
1239,466,1802,1259,1,1,0,0,1,0.0,0.0,11,0.0
1239,480,1368,3269,9,7,25,3,1,0.0,0.17,1451,0.0
1239,480,1839,1055,6,5,29,5,1,0.0,0.21,556,0.0
1239,501,1053,632,12,6,17,2,1,0.0,0.13,538,0.0
1239,501,1054,830,14,7,24,6,1,0.0,0.1,629,0.0
1239,501,1055,1439,19,10,21,5,1,0.0,0.12,922,0.0
1239,501,1056,143962,29,12,74,16,2,0.0,0.17,3164,0.0
1239,501,1385,6512938,20,14,67,41,76,0.01,0.18,3217,0.0
1239,501,1386,8,11,6,2,1,1,0.11,0.0,9,0.0
1239,501,602,428,13,6,9,2,1,0.0,0.21,114,0.0
1239,501,867,15,28,12,2,1,1,0.22,0.0,9,0.0
1239,501,869,903,12,6,10,2,1,0.0,0.19,775,0.0
1239,529,1406,2522,13,9,35,6,1,0.0,0.19,1414,0.0
1239,529,1938,2401,16,11,15,4,1,0.0,0.16,919,0.0
1239,547,1079,2903,29,15,31,7,1,0.01,0.13,671,0.0
1239,547,1099,737188,21,14,9,2,8,0.0,0.12,1180,0.0
1239,547,1100,63,25,17,3,1,1,0.18,0.0,11,0.0
1239,547,1101,35656,32,26,2,1,1,0.05,0.0,22,0.0
1239,547,1102,5309745,34,30,6,2,62,0.2,0.0,10,0.0
1239,547,1103,8,13,9,3,1,1,0.1,0.0,10,0.0
1239,547,1104,35652,20,16,3,1,1,0.11,0.0,19,0.0
1239,547,1105,9,33,23,3,1,1,0.17,0.0,6,0.0
1239,547,1107,13,41,37,2,1,1,0.12,0.0,8,0.0
1239,574,1984,2311,22,14,36,14,1,0.0,0.17,1955,0.0
1239,574,1987,2401,30,20,33,23,1,0.0,0.24,1852,0.0
1239,588,1132,289,20,8,4,1,1,0.0,0.32,96,0.0
1239,588,1133,429,12,6,4,1,1,0.0,0.13,326,0.0
1239,588,1135,14,22,10,3,1,1,0.2,0.0,5,0.0
1239,588,1136,2,13,10,3,1,1,0.17,0.0,6,0.0
1239,588,1137,12,10,9,3,1,1,0.17,0.0,6,0.0
1239,588,1138,8,16,14,3,1,1,0.11,0.0,9,0.0
1239,588,1139,12,14,13,3,1,1,0.17,0.0,6,0.0
1239,588,1141,9,17,15,3,1,1,0.17,0.0,6,0.0
1239,588,1142,10,13,12,3,1,1,0.22,0.0,9,0.0
1239,588,1155,8,11,10,3,1,1,0.11,0.0,9,0.0
1239,588,1561,8,15,12,3,1,1,0.17,0.0,6,0.0
1239,588,1562,10,14,12,3,1,1,0.22,0.0,9,0.0
1239,638,1183,9,18,18,3,1,1,0.2,0.0,10,0.0
1239,638,1185,10,11,10,3,1,1,0.2,0.0,10,0.0
1239,638,1187,4,8,8,3,1,1,0.2,0.0,10,0.0
1239,638,1189,16,11,11,3,1,1,0.15,0.0,13,0.0
1239,638,1576,14068,39,32,3,1,1,0.04,0.0,57,0.0
1239,638,1577,8,6,6,2,1,1,0.17,0.0,6,0.0
1239,638,1580,11,28,28,3,1,1,0.2,0.0,10,0.0
1239,638,1583,14,13,13,3,1,1,0.17,0.0,6,0.0
1239,638,672,24,6,4,2,1,1,0.12,0.0,17,0.0
1239,638,674,13914,20,16,1,1,1,0.03,0.0,62,0.0
1239,638,762,14,5,4,3,1,1,0.18,0.0,11,0.0
1239,670,1617,3351,25,21,22,0,1,0.0,0.23,2534,0.0
1239,670,2126,1452,13,11,13,1,1,0.01,0.15,1211,0.0
1239,690,1218,16,27,11,3,1,1,0.12,0.0,8,0.0
1239,690,1219,9,15,9,3,1,1,0.11,0.0,9,0.0
1239,690,1220,1,14,13,3,1,1,0.14,0.0,7,0.0
1239,690,1221,28,16,14,3,1,1,0.09,0.0,11,0.0
1239,690,1222,2,20,9,3,1,1,0.14,0.0,7,0.0
1239,690,1223,2,11,9,3,1,1,0.15,0.0,13,0.0
1239,690,1224,33,12,11,3,1,1,0.11,0.0,9,0.0
1239,690,1225,9,19,13,3,1,1,0.14,0.0,7,0.0
1239,690,1226,25,20,12,3,1,1,0.08,0.0,13,0.0
1239,690,1227,7,11,7,3,1,1,0.17,0.0,6,0.0
1239,717,1656,1269608,20,16,42,7,15,0.0,0.23,1090,0.0
1239,717,2150,2544,17,13,18,2,1,0.01,0.17,660,0.0
1239,730,1271,14,25,15,1,1,1,0.14,0.0,7,0.0
1239,730,1272,9,24,14,3,1,1,0.17,0.0,6,0.0
1239,730,1273,11,9,6,1,1,1,0.15,0.0,13,0.0
1239,730,1274,41,17,13,3,1,1,0.17,0.0,6,0.0
1239,730,1275,10,15,12,3,1,1,0.17,0.0,6,0.0
1239,730,1276,9,20,16,3,1,1,0.17,0.0,6,0.0
1239,730,1277,11,35,33,3,1,1,0.17,0.0,6,0.0
