Aluno,Lab,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Corretos,Incorretos,Branco,Nota
2397,669,1223.0,14.666666666666664,13.0,17.0,1.3333333333333333,0.0033333333333333327,0.19333333333333333,585.6666666666666,3,0,0,10.0
2397,695,94249.3,16.8,15.3,11.0,1.1,0.006,0.241,476.0,10,0,0,10.0
2397,696,23614.2,15.2,14.4,10.8,1.4,0.004,0.204,496.4,5,0,0,10.0
2397,715,1897.333333333333,23.33333333333333,22.66666666666667,26.33333333333333,1.0,0.0033333333333333327,0.2533333333333333,952.3333333333335,3,0,0,10.0
2397,734,95911.2,21.6,18.5,18.5,2.0,0.007000000000000001,0.28500000000000003,650.9,10,0,0,10.0
2397,757,430.0,15.0,14.0,7.333333333333332,1.6666666666666667,0.006666666666666667,0.16333333333333333,361.0,3,0,0,10.0
2398,413,136361.2857142857,3.5,3.0,7.7857142857142865,2.8571428571428568,0.009285714285714286,0.22,159.64285714285714,14,0,0,10.0
2398,436,39787.66666666666,11.583333333333336,6.333333333333332,10.0,2.6666666666666665,0.005,0.19083333333333333,392.33333333333326,12,0,0,10.0
2398,457,12514.428571428569,7.2857142857142865,6.7142857142857135,10.285714285714286,1.4285714285714286,0.002857142857142857,0.09428571428571428,338.14285714285717,7,0,0,10.0
2398,475,1034.0,6.0,6.0,17.0,3.0,0.005,0.16,329.0,2,0,0,10.0
2398,503,150347.0,12.666666666666664,8.444444444444445,8.777777777777779,1.7777777777777777,0.008888888888888889,0.13444444444444445,388.77777777777777,9,0,0,10.0
2398,504,65764.16666666669,12.833333333333336,12.5,13.166666666666664,1.6666666666666667,0.051666666666666666,0.115,498.5,6,0,0,10.0
2398,525,682.5,11.0,11.0,7.5,1.0,0.005,0.13,580.5,2,0,0,10.0
2398,552,119320.83333333331,15.5,14.666666666666664,5.333333333333333,1.3333333333333333,0.11833333333333332,0.03,329.0,6,0,0,10.0
2398,553,368853.44444444455,30.222222222222218,27.66666666666667,18.33333333333333,5.333333333333333,0.015555555555555553,0.13333333333333336,831.1111111111112,9,0,0,10.0
2398,577,886.0,17.5,16.5,6.5,1.0,0.01,0.165,712.5,2,0,0,10.0
2398,593,47465.75,12.75,10.333333333333334,13.416666666666664,1.5,0.085,0.0825,254.0,12,0,0,10.0
2398,623,1485.333333333333,11.333333333333336,8.333333333333334,24.0,2.0,0.0033333333333333327,0.15333333333333332,624.0,3,0,0,10.0
2398,635,83135.36363636362,15.363636363636365,14.727272727272727,6.909090909090909,1.3636363636363635,0.06272727272727273,0.12545454545454549,570.6363636363636,11,0,0,10.0
2398,669,2169.333333333333,14.0,13.666666666666664,7.666666666666668,1.0,0.006666666666666667,0.21,448.33333333333326,3,0,0,10.0
2398,695,107254.0,17.5,13.0,18.0,2.25,0.0025,0.29250000000000004,1184.25,3,1,6,3.0
2398,715,1649.0,13.666666666666664,13.666666666666664,13.333333333333336,1.6666666666666667,0.0033333333333333327,0.20666666666666667,734.0,3,0,0,10.0
2398,734,39434.8,21.6,18.1,2.7,1.4,0.13799999999999998,0.09699999999999999,51.6,10,0,0,10.0
2398,757,4965.666666666667,14.0,11.666666666666664,18.0,1.6666666666666667,0.0033333333333333327,0.26333333333333336,1533.666666666667,1,0,2,3.33333
2399,413,504.3571428571428,3.2142857142857144,2.5,4.571428571428571,3.071428571428572,0.004285714285714286,0.20857142857142855,110.07142857142857,14,0,0,10.0
2399,436,72796.66666666669,13.666666666666664,6.833333333333332,10.333333333333334,1.75,0.006666666666666667,0.2375,413.91666666666674,12,0,0,10.0
2399,457,1231906.0,9.0,5.5,4.5,0.5,0.01,0.16999999999999998,245.5,1,0,6,1.42857
2399,475,863.5,8.5,5.5,13.0,1.0,0.0,0.16999999999999998,362.0,2,0,0,10.0
2399,503,117258.33333333331,14.555555555555555,9.666666666666666,13.555555555555555,2.888888888888889,0.004444444444444445,0.18333333333333332,566.8888888888888,9,0,0,10.0
2399,504,34524.0,15.2,9.8,9.4,2.0,0.01,0.106,430.4,3,1,2,5.0
2399,525,844.0,17.0,13.0,7.0,1.5,0.0,0.11,438.0,2,0,0,10.0
2399,553,61103.0,21.8,17.2,24.0,3.8,0.006,0.20199999999999999,1300.0,4,1,4,4.44444
2399,577,1353.0,19.5,14.5,13.0,2.5,0.005,0.15000000000000002,647.5,2,0,0,10.0
2399,593,714.4166666666665,12.916666666666664,10.25,5.75,1.5833333333333333,0.005,0.14250000000000002,276.25,12,0,0,10.0
2399,623,1175.0,9.666666666666666,6.333333333333332,1.0,0.0,0.0033333333333333327,0.12,291.3333333333333,0,0,3,0.0
2399,635,152414.0,11.75,6.75,6.75,1.0,0.0025,0.2975,516.25,2,0,9,1.81818
2399,669,3491.0,54.5,45.5,29.0,5.5,0.0,0.175,2067.5,1,1,1,3.33333
2399,695,154384.8,18.6,15.1,24.2,2.6,0.005,0.174,1014.9,10,0,0,10.0
2399,715,4135.0,19.33333333333333,15.0,23.33333333333333,1.0,0.0,0.19333333333333336,1142.3333333333333,2,0,1,6.66667
2399,734,11326.4,20.5,15.4,6.4,2.0,0.091,0.131,212.7,10,0,0,10.0
2399,757,3739.333333333334,16.0,12.0,24.0,4.333333333333333,0.0033333333333333327,0.13333333333333333,1273.6666666666667,1,2,0,3.33333
2400,413,571712.2857142857,3.7857142857142856,3.3571428571428568,2.357142857142857,1.6428571428571428,0.009999999999999998,0.15928571428571428,76.0,14,0,0,10.0
2400,436,631425.6666666665,11.333333333333336,6.5,8.916666666666666,3.333333333333333,0.006666666666666667,0.17583333333333334,385.16666666666674,12,0,0,10.0
2400,457,541.7142857142857,7.0,6.7142857142857135,19.428571428571427,4.428571428571429,0.002857142857142857,0.14714285714285716,448.71428571428567,7,0,0,10.0
2400,475,348.5,7.0,7.0,9.0,2.0,0.005,0.16999999999999998,294.0,2,0,0,10.0
2400,503,115051.55555555555,12.444444444444445,8.222222222222221,10.0,3.4444444444444446,0.03777777777777778,0.18666666666666668,265.8888888888889,9,0,0,10.0
2400,504,21934.0,11.833333333333336,10.5,3.5,1.6666666666666667,0.07333333333333332,0.14833333333333332,51.66666666666666,6,0,0,10.0
2400,525,2490927.0,11.5,11.5,5.0,1.0,0.005,0.175,331.0,2,0,0,10.0
2400,552,914.0,21.0,18.0,13.0,3.0,0.01,0.13,1431.0,0,1,5,0.0
2400,553,227018.33333333328,33.77777777777778,29.0,25.11111111111111,9.0,0.01333333333333333,0.15000000000000002,894.6666666666665,9,0,0,10.0
2400,577,581.5,18.5,18.0,23.5,7.0,0.015,0.175,682.0,2,0,0,10.0
2400,593,1374.916666666667,13.583333333333336,11.25,15.5,2.25,0.006666666666666667,0.19666666666666666,349.08333333333326,12,0,0,10.0
2400,623,351.0,8.666666666666666,8.666666666666666,15.0,4.666666666666667,0.0033333333333333327,0.17,307.3333333333333,3,0,0,10.0
2400,635,45835.16666666666,12.166666666666664,10.833333333333336,12.5,1.8333333333333333,0.0033333333333333327,0.17500000000000002,428.83333333333326,5,1,5,4.54545
2400,669,1880.333333333333,18.33333333333333,16.333333333333332,25.66666666666667,4.333333333333333,0.006666666666666667,0.2233333333333333,937.6666666666665,3,0,0,10.0
2400,695,31486.1,16.8,15.3,3.2,1.0,0.172,0.034,15.6,10,0,0,10.0
2400,715,2522.333333333333,19.0,17.333333333333332,44.0,2.6666666666666665,0.0033333333333333327,0.20333333333333334,1497.666666666667,3,0,0,10.0
2400,734,10420.25,12.5,9.75,21.5,4.0,0.005,0.2975,613.25,3,0,7,3.0
2400,757,1799.0,20.0,19.0,39.66666666666666,6.333333333333332,0.0033333333333333327,0.21666666666666667,841.6666666666665,3,0,0,10.0
2401,413,359075.35714285716,2.7142857142857144,2.357142857142857,6.5,2.571428571428572,0.0014285714285714286,0.1714285714285714,177.85714285714286,14,0,0,10.0
2401,436,211244.0833333333,8.666666666666666,6.166666666666668,7.916666666666668,2.25,0.0016666666666666668,0.16166666666666668,367.33333333333326,12,0,0,10.0
2401,457,148241.14285714287,7.857142857142858,6.857142857142858,14.571428571428573,4.0,0.0,0.13428571428571429,386.4285714285714,7,0,0,10.0
2401,475,1194.0,7.0,6.5,11.5,1.0,0.0,0.14500000000000002,547.0,2,0,0,10.0
2401,503,381010.22222222225,9.888888888888891,8.333333333333334,11.333333333333336,6.111111111111112,0.012222222222222223,0.15777777777777774,581.1111111111112,9,0,0,10.0
2401,504,648.0,13.0,12.5,6.5,1.5,0.07666666666666667,0.04833333333333334,190.33333333333331,6,0,0,10.0
2401,525,3101.5,11.0,10.0,41.5,2.5,0.0,0.22,1128.0,2,0,0,10.0
2401,552,280103.33333333326,16.333333333333332,15.166666666666664,6.166666666666668,1.6666666666666667,0.08500000000000002,0.05000000000000001,80.5,6,0,0,10.0
2401,553,405661.66666666674,29.88888888888889,28.222222222222218,8.666666666666666,1.3333333333333333,0.06111111111111112,0.14,251.11111111111111,9,0,0,10.0
2401,577,694.5,12.5,11.0,12.5,1.5,0.04,0.1,496.0,2,0,0,10.0
2401,593,213209.91666666663,11.416666666666664,10.25,4.666666666666667,1.0833333333333333,0.07916666666666668,0.0775,102.41666666666669,12,0,0,10.0
2401,594,17895.75,12.125,10.875,4.5,1.125,0.11875,0.0175,29.625,8,0,0,10.0
2401,623,1392.666666666667,8.333333333333334,8.333333333333334,8.333333333333334,1.3333333333333333,0.0,0.10333333333333332,283.3333333333333,3,0,0,10.0
2401,635,73578.18181818182,11.454545454545455,10.818181818181818,4.545454545454546,1.3636363636363635,0.09545454545454547,0.07363636363636364,68.9090909090909,11,0,0,10.0
2401,653,19163.2,9.4,8.4,3.8,1.0,0.132,0.0,11.8,5,0,0,10.0
2401,669,1091.0,6.5,6.0,4.0,0.0,0.0,0.24,347.0,0,0,3,0.0
2401,695,165898.8,13.0,9.8,7.4,1.1,0.11,0.06599999999999999,123.7,10,0,0,10.0
2401,696,110778.6,10.4,9.4,2.8,1.0,0.14400000000000002,0.012,16.4,5,0,0,10.0
2401,715,3986.0,26.5,24.0,20.0,1.5,0.0,0.16,801.5,2,0,1,6.66667
2401,734,100048.0,21.7,18.1,3.6,1.3,0.076,0.081,154.7,10,0,0,10.0
2401,757,3092.0,13.5,12.5,30.0,1.5,0.0,0.165,1086.0,1,1,1,3.33333
2402,413,25654.714285714286,2.4285714285714284,2.071428571428572,4.571428571428571,1.7142857142857142,0.0,0.22214285714285714,109.78571428571428,14,0,0,10.0
2402,436,78103.0,12.583333333333336,6.416666666666668,10.666666666666666,2.6666666666666665,0.0008333333333333334,0.18583333333333335,412.5,12,0,0,10.0
2402,457,921.75,5.5,4.5,7.0,2.5,0.0,0.2775,388.0,2,2,3,2.85714
2402,475,945.5,8.5,6.5,10.0,2.0,0.0,0.18,531.0,2,0,0,10.0
2402,503,87789.22222222223,13.888888888888891,9.222222222222221,13.444444444444445,2.888888888888889,0.0011111111111111113,0.33,569.3333333333334,9,0,0,10.0
2402,504,1040.25,12.75,10.75,15.75,5.25,0.0575,0.0925,282.5,4,0,2,6.66667
2402,525,3063.0,13.0,10.5,42.0,4.0,0.0,0.30000000000000004,1505.0,2,0,0,10.0
2402,553,375217.83333333326,20.5,16.166666666666668,28.83333333333333,7.5,0.0016666666666666668,0.22666666666666666,991.5,5,1,3,5.55556
2402,577,3191.0,13.5,10.5,41.0,5.5,0.0,0.225,1399.5,1,0,1,5.0
2402,593,100911.58333333331,12.5,10.25,4.083333333333333,1.3333333333333333,0.0008333333333333334,0.2325,251.25,12,0,0,10.0
2402,594,101.875,11.875,10.875,7.75,2.375,0.14,0.01625,18.25,8,0,0,10.0
2402,623,4184.333333333333,8.666666666666666,5.666666666666668,29.66666666666667,3.0,0.0033333333333333327,0.39666666666666667,634.3333333333334,2,0,1,6.66667
2402,635,216355.5,4.0,2.0,1.5,0.5,0.005,0.445,118.5,1,0,10,0.909091
2402,653,5.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,5,0.0
2402,669,2811.333333333333,6.666666666666668,5.0,8.666666666666666,1.0,0.0033333333333333327,0.28,558.3333333333334,0,1,2,0.0
2402,695,420.7,15.7,13.6,7.5,1.7,0.009000000000000001,0.11800000000000001,224.5,10,0,0,10.0
