Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Nota
222623.25,12.75,6.333333,8.5,4.75,0.000833,0.339167,833.416667,0
145033.571429,10.714286,6.714286,3.428571,1.285714,0,0.134286,244.285714,0
2469,8.5,7.5,9,3.5,0,0.365,1061.5,0
77732.222222,14.888889,9.222222,9.666667,2.555556,0.003333,0.251111,797.666667,0
29184,14.333333,12,7.333333,1,0.016667,0.186667,485.666667,3.33333
2262,11,9.5,32.5,6.5,0,0.35,860,0
179793.888889,26.222222,19.111111,8.333333,1.444444,0.013333,0.178889,814,0
2107.5,11,9,7,0,0,0.195,626.5,0
93417.545455,16,14.545455,14.909091,4.636364,0.003636,0.143636,471.909091,0
1605,9,8,9,3,0.005,0.105,340.5,0
202719.5,14.3,12.5,8.5,4.1,0,0.17,660.6,0
2564,17,15,23.5,3,0.01,0.325,778.5,0
5513.714286,2.571429,2.071429,5.928571,5.714286,0.002143,0.183571,116.142857,0
62268.571429,8.285714,6.714286,17.714286,1.285714,0.005714,0.245714,704.714286,0
1681.5,6,5,22.5,3.5,0.015,0.16,621.5,0
87783.111111,12.888889,8.666667,34.666667,8.222222,0.007778,0.244444,778.222222,0
1170.5,14,10.333333,12.333333,6,0.006667,0.305,349.666667,0
80942.111111,24.111111,18.888889,12.555556,1.777778,0.025556,0.214444,873.555556,0
2045,15.5,15,10.5,1,0.01,0.19,819,1.66667
97683.909091,16.545455,14.181818,13.454545,1.909091,0.019091,0.264545,588,0
1556,11,9.5,26.5,8.5,0,0.245,851.5,0
189138,14,12.2,33.9,3,0.004,0.299,974.6,0
206779.8,11,10.8,44.6,3,0.006,0.284,1151.8,0
1094,17.5,16,19,4,0.005,0.235,787.5,0
170231.4,26,21.5,27.8,2,0.01,0.337,1243.2,0
795.666667,12,12,6.666667,1.333333,0.01,0.29,328.666667,6.66667
1000.5,17,16.5,9.5,1,0.005,0.27,610,0
2933.571429,2.5,2.071429,4.357143,1.357143,0.003571,0.232857,120.785714,0
93179.833333,11.25,6.833333,9.833333,1.666667,0.0075,0.2,359.333333,0
267268.2,5.4,5.4,13.4,1.4,0.002,0.216,383,7.14286
466,5.5,5.5,4.5,1,0,0.21,233.5,0
67803.666667,12.222222,8.777778,11.222222,3.444444,0,0.236667,476.222222,0
641.25,12,11.75,7.25,1.25,0.03,0.2125,303.75,3.33333
2374.5,8.5,8.5,40,10.5,0,0.3,772.5,0
25060.666667,23.666667,19.444444,16.222222,4,0.008889,0.225556,1046.222222,0
5299.5,23,21.5,9.75,0.5,0.0075,0.24,1220.75,3.33333
2300,16,15.5,27.5,5.5,0,0.235,1956,0
2142.333333,13.5,10.833333,12.583333,1.416667,0.005833,0.210833,389.833333,0
817,11,10.5,8,1,0.005,0.17,322,0
5682.545455,14.181818,13.272727,8.818182,2.545455,0.000909,0.209091,434.454545,0
1383,17,15,11,1,0,0.25,594,0
1008,13,11.5,8,1.5,0.005,0.145,598.5,0
116793.9,14.9,13.9,19,2.7,0.003,0.222,857.8,0
3035,12.5,12.5,7.5,0.5,0.005,0.235,442,0
749,16.5,15.5,6.5,1,0.005,0.235,488,0
4366.6,20.6,16.4,14.4,3.1,0.007,0.262,608.5,0
546,15,15,4,1,0,0.13,238,0
2198,15,14.5,10,1,0.005,0.33,1060.5,0
4402.785714,2.5,2.071429,6.571429,3.214286,0.015,0.160714,135.357143,0
147258,10.166667,5.583333,9.666667,2.083333,0.035,0.208333,518.833333,9.16667
173066.5,6.166667,5.833333,25.166667,2.833333,0.015,0.213333,556,8.57143
386.5,6,6,7,1.5,0.005,0.165,250,0
163615.666667,12.888889,9.111111,17,6.555556,0.006667,0.207778,689.888889,0
272596.666667,12.5,11.5,13.833333,3,0.033333,0.175,611.833333,3.33333
248886.444444,22.888889,19,59.444444,11.777778,0.021111,0.242222,1881.444444,0
151275.833333,16.666667,15.333333,8.5,3,0.031667,0.196667,875.5,3.33333
913.5,15,14.5,8,1.5,0.005,0.2,660,0
25228.75,12.916667,10,7,3.416667,0.04,0.156667,352.416667,0
1748,11,7.5,22.5,1.5,0.03,0.19,543.5,0
1354,12.5,11.5,39,11.5,0.01,0.15,674,0
2696,15.5,12,41,8.5,0.005,0.235,1036.5,0
1597.5,10.5,10.5,12,0.5,0.01,0.21,422,0
2137.5,16.5,15,32.5,4.5,0.01,0.18,868,6.65
18,3,0,0,0,0,0.51,35,0
2857.5,11,10.5,24.5,4.5,0.005,0.135,823,0
192,2.363636,1.909091,1.818182,1.909091,0.013636,0.214545,72.909091,7.14286
2419,17,6,18,8,0.01,0.18,330,0
928,2.5,2.5,4.5,0,0.01,0.26,197.5,0
531,2.5,2.5,2.5,0.5,0.005,0.2,53.5,0
1657,10,7,18.5,4.5,0,0.265,922.5,0
3020,21,17,19,5,0,0.37,1372,0
2425.5,9,8.5,27,8,0.015,0.24,277,0
1964.5,22.5,14.5,11.5,2,0.005,0.34,836.5,0
1106,15,10.5,7.5,3,0.005,0.2,620,0
2473.5,18,15.5,7.5,4,0.01,0.335,842.5,0
121547.642857,2.5,2.071429,3.928571,3.642857,0.000714,0.247143,135.928571,0
928.727273,9.727273,4.818182,7.363636,2.181818,0.008182,0.291818,349.727273,8.33333
2613.5,6.5,5,22.5,1,0,0.37,949.5,0
86682.888889,14.888889,8.666667,14.555556,3.888889,0.001111,0.271111,719.666667,8.88889
2405.5,10.5,7,31.5,4,0.01,0.32,1498.5,0
234.428571,2.714286,2.285714,2.285714,1.357143,0.007143,0.155,61.714286,0
34678.25,14.916667,7.25,12.75,3.25,0.014167,0.174167,345.833333,0
4448.857143,16,10.428571,9.714286,1.571429,0.004286,0.172857,438.857143,0
462.5,18.5,13.5,4.5,1,0.005,0.19,375,0
576.666667,16.444444,9.111111,7.222222,1.333333,0.003333,0.17,308.111111,0
375.5,9,6.5,8.5,1,0,0.135,292,0
2715.888889,27.666667,19.777778,26.111111,9.111111,0.016667,0.21,669.111111,0
932,15.5,14,14.5,3.5,0.01,0.185,703,0
2065.666667,15.583333,11.333333,9.916667,2.833333,0.011667,0.2275,170.25,0
1046,14.5,11,18.5,2.5,0,0.205,636,0
725.090909,14.454545,12.181818,7.272727,3.454545,0.008182,0.17,337,0
1674.5,21,14,29,6.5,0.005,0.2,1023.5,0
1064.5,21.5,14.5,16,4,0.015,0.22,322.5,0
920,19,11.5,19.5,1,0.01,0.15,643,1.65
172302.785714,2.428571,2.071429,3.642857,1.285714,0.002143,0.210714,78.214286,0
31627.454545,11.090909,5.909091,7.090909,1.454545,0,0.22,399.636364,9.16667
1029,5.333333,5,6.666667,0.333333,0,0.146667,220.333333,1.42857
1781.5,11,7.5,24,1.5,0,0.195,676.5,0
101689.888889,15.777778,9.333333,18.444444,3.888889,0.001111,0.205556,685.666667,0
49671.833333,14.333333,12,11.833333,2.833333,0.038333,0.121667,391.5,0
1313.5,12.5,8,21,4,0,0.315,850,0
158398.888889,25.888889,18.333333,23.555556,6.111111,0,0.151111,937,8.88889
17302.166667,18.333333,14.5,9.166667,2,0.05,0.113333,493.166667,0
2147,22,16.5,16,0,0.005,0.235,1359.5,0
91313.25,15.25,11.083333,13.666667,2.583333,0.0125,0.14,363.083333,8.33333
1818.5,12.5,8.5,6,0,0,0.11,411.5,0
109026.363636,15,12.545455,5.454545,1.272727,0.001818,0.119091,426.727273,0
8375,8.333333,7,4.333333,0.333333,0.003333,0.173333,275,0
2455.5,32,26.5,10,1.5,0.01,0.29,1068.5,0
325429.5,17.4,11.8,21.1,2.1,0.008,0.194,869.6,0
1511.5,18,14.5,12,1,0.01,0.38,639.5,0
556.166667,15.833333,12.333333,9.5,1.166667,0.036667,0.3,245.166667,0
13992.785714,2.5,2.071429,8.428571,2,0.026429,0.156429,138,0
50663.083333,10.333333,5.833333,14,2.25,0.008333,0.2875,485.5,0
115265.142857,6.714286,6.571429,19.285714,4.142857,0.001429,0.268571,532.857143,0
1601.5,4,4,26,1,0,0.24,871.5,0
3843.888889,14,9.444444,20.777778,7.888889,0.001111,0.215556,565.333333,0
810.5,9.5,8.5,23,7.5,0,0.25,540,0
2881,17.5,14.5,39,11,0,0.275,1412,0
1685.5,6.5,6,18.5,2,0,0.215,1074,0
166.25,9.5,8.25,4.5,1.75,0.005,0.15,203,0
2772.5,12.5,9.5,23.5,3,0,0.195,1248,8.35
1701.5,18.5,17.5,26.5,7.5,0,0.215,607.5,0
279.777778,1.555556,1.555556,4.222222,1.444444,0,0.125556,86,5.71429
143.357143,2.571429,2.071429,1.857143,1.785714,0,0.125,65.857143,0
157844.75,13.166667,6.333333,3.583333,3.083333,0.0025,0.1925,289,9.16667
925,8,7,29.5,9,0,0.115,445.5,0
65244.111111,27.111111,19.333333,40.444444,9.333333,0.01,0.154444,1453,0
5890.666667,14.666667,11.833333,9.666667,2,0.013333,0.155,511.5,6.66667
2373.5,14,13,31,6.5,0.005,0.2,1254.5,0
56562.125,12.625,8.5,10.625,2,0.005,0.145,329.875,6.66667
2879,15,15,42,6,0.01,0.22,1090,1.65
62964.181818,15.909091,14,9.181818,2.727273,0.005455,0.149091,524.272727,0
1455.5,11,11,16,4,0,0.215,800.5,0
42283.2,15.8,12.7,11,2.3,0.01,0.206,517.5,0
137361,24.7,19.2,3.2,1.6,0.024,0.116,395.9,0
2371,19.5,15.5,10.5,9,0.005,0.185,1073.5,0
17889.428571,3.642857,3.5,8.5,4.571429,0.005714,0.234286,220.428571,9.28571
88213.333333,12.083333,6.333333,11.166667,3.583333,0,0.245833,350.25,0
514,5,5,31,5,0,0.18,296,0
2385.5,8.5,8,20.5,1,0,0.265,629,0
68554.111111,14.222222,9.777778,14.666667,5.333333,0.001111,0.186667,561.555556,0
468.666667,8.666667,8.333333,16,6.666667,0.046667,0.156667,254.666667,3.33333
91476.222222,27.333333,20.222222,47.555556,10.888889,0.022222,0.231111,1371.222222,0
1450,16,16,6,1,0,0.15,513,1.66667
24698.333333,13.333333,10.083333,7.583333,1.833333,0.034167,0.163333,282.916667,0
2365.5,9.5,8.5,22.5,4,0,0.235,666,0
161098.545455,16,14.727273,5.727273,1.454545,0.03,0.099091,146.818182,0
2274.5,8.5,8,22.5,7.5,0.005,0.26,766,0
196827.2,15.5,13.1,11.4,5.9,0.03,0.269,453.4,0
2140,14,12,34.5,8.5,0,0.22,905.5,0
3232.5,21.5,19.5,19.5,9.5,0,0.16,800.5,0
189963.428571,2.928571,2.214286,6.357143,4.714286,0.007857,0.096429,145.571429,0
2525,8.5,6,34,2,0.015,0.23,835.5,0
176725.333333,12.555556,8.444444,21.555556,8.666667,0.003333,0.183333,595.333333,0
18244.333333,14,10,10.916667,5.5,0.041667,0.195833,155.5,0
2672.5,17,11.5,35,8,0.01,0.19,582.5,1.65
134086.090909,17.272727,14.727273,25.727273,5.272727,0.006364,0.185455,597.636364,0
2124,19.5,15,29,8.5,0.01,0.23,1067,0
11,25,22,3,1,0.03,0.03,29,0
1491.5,17.5,14.5,31,11,0.015,0.27,473,0
8254.666667,8,7,3,3.333333,0.016667,0.083333,264.333333,0
91074.833333,19.083333,6.333333,13.166667,2.166667,0.003333,0.183333,538.5,0
84283.428571,15.714286,5.571429,32.571429,6.714286,0.005714,0.171429,609,0
1675.5,16,5.5,9,1,0.005,0.19,382,0
97058.111111,19.555556,7.888889,13.888889,6.888889,0.003333,0.261111,661.111111,0
194772.833333,21.333333,10.666667,19.666667,3.5,0.003333,0.208333,903.166667,0
784,10.5,9.5,7,1,0.01,0.18,514.5,0
14158.333333,18.166667,15.833333,24.166667,6.5,0.008333,0.19,1059.333333,0
1492,21.5,17.5,22,10,0.01,0.18,1113.5,0
69295.125,12.375,10.875,17.75,2.375,0.00375,0.16625,878.5,0
1454.5,13.5,12,13.5,5,0.005,0.235,675,0
91587.727273,15,13.545455,30,6.272727,0.006364,0.179091,1140,0
17259.8,11.4,10,23.2,1,0.006,0.206,888.4,0
1662.5,15.5,13.5,8,1.5,0,0.185,768.5,0
155662.5,11.9,9.6,28.8,2.1,0.004,0.233,1051.1,0
70119.2,9.6,8.2,43.4,1,0.002,0.16,442.2,0
1512,29,20,10.5,1,0.01,0.16,789,0
69937.8,19.4,15.6,26.9,5.8,0.002,0.214,1047.4,0
2594,14.5,11.5,19.5,7.5,0.005,0.14,911,0
186.785714,2.571429,2.142857,3,1.357143,0,0.133571,83.785714,0
3572,6,6,14,2,0,0.32,762,0
102.714286,2.5,2.071429,2.357143,1.142857,0.000714,0.174286,63.285714,0
916.285714,2.571429,2.071429,2.214286,2.5,0.002143,0.247143,95.5,0
89991.333333,12.916667,5.916667,14.75,3.333333,0.005833,0.255833,499.916667,0
315970.5,4.5,4,16,4,0,0.21,365.5,2.85714
1008,9,7,15,2,0,0.245,671,0
59192.357143,2.5,2.071429,3,1.285714,0.021429,0.220714,69.357143,0
126272.166667,14.083333,7,5.75,3.916667,0,0.1575,336.333333,0
33,1,0,0,0,0,0.5,16,0
2239.5,8.5,1.5,9.5,3.5,0.005,0.18,817.5,0
113059.111111,14.888889,9.888889,15.777778,8.777778,0.004444,0.183333,649.111111,0
321,10,10,26,7,0.01,0.41,209,0
2849,9,7,5,3,0,0.08,190,0
394.454545,15.727273,12.454545,3.545455,1.818182,0.022727,0.121818,261.181818,0
1869,19.5,17.5,18,5,0.005,0.18,756.5,0
1930,18,14,13,4,0,0.07,498,0
2289,15,14,22.5,6,0,0.185,804,0
175.714286,3.714286,3.071429,2.857143,1.071429,0.007857,0.189286,98.142857,0
441.333333,10.666667,6.333333,6.166667,2.416667,0.000833,0.228333,395,0
24417.428571,7.142857,6.142857,16.857143,4.857143,0.007143,0.211429,406.571429,0
284,7.5,7,7,2,0,0.23,426,0
447.222222,14.111111,8.333333,5.666667,3,0.004444,0.196667,412.555556,0
64483.833333,11.333333,10.666667,25.5,6.333333,0.003333,0.273333,1355.333333,8.33333
698.5,10,9,22,6,0.005,0.2,715,0
87,26,15,0,0,0,0.33,18,0
682.5,16.5,16,16,3.5,0.005,0.215,848,0
13778.4,7.8,7.2,7.4,1.8,0,0.252,429.4,2.5
1563,10,9.5,45.5,8,0,0.2,1512,0
15228.181818,12.727273,11.636364,15.363636,3.363636,0.000909,0.243636,798.454545,6.06364
1286.5,6,5,2.5,0.5,0,0.245,496.5,0
1427,20,14,11,4,0.015,0.255,1052.5,0
56633.071429,2.642857,2.142857,4.928571,2,0,0.182857,115.357143,0
33130.5,12.166667,7.666667,12,2.666667,0.005,0.3,388.916667,0
1282.5,6.5,5.5,12,1,0.005,0.265,474.5,0
1788.714286,12.428571,8.142857,18.285714,3,0.001429,0.277143,522.142857,3.33333
639,7,7,5,0,0,0.24,352,0
314.785714,2.5,2.071429,3.785714,1.642857,0.01,0.049286,75.357143,0
185499.083333,12.75,6.416667,4.5,2.416667,0.016667,0.1075,372.166667,0
8853.285714,10,6.571429,9.428571,1.142857,0.007143,0.094286,595.571429,0
827,10.5,7.5,13.5,1,0.005,0.095,1007,0
54506,16,8.333333,9,3.777778,0.006667,0.073333,470.222222,0
46232.25,14.75,12,19.75,6,0.005,0.145,818.5,6.66667
945,13,11,18.5,6,0.01,0.1,546,0
14885.916667,18.333333,12.75,19.75,3.25,0.008333,0.1375,447.166667,0
307,16,11,14.5,4,0.005,0.085,407.5,0
1646.909091,21.454545,14.545455,11.636364,3,0.002727,0.149091,822.636364,0
472.5,25.5,18,9,2.5,0.005,0.175,872.5,0
65854.777778,20,12.444444,17.444444,3.666667,0.011111,0.132222,643.666667,0
781,28,20,10.5,2,0.01,0.13,999.5,0
13160.428571,23.142857,16,5.857143,0.857143,0.005714,0.1,706.428571,0
1852.5,27,17,9,1,0.005,0.105,1077,0
195.642857,3.928571,3.5,4.285714,2.357143,0.005,0.298571,133.428571,0
267170,12.583333,7.416667,4.666667,2.5,0.0175,0.179167,304.916667,0
2676,10,7.5,7.5,2,0,0.24,662.5,0
2280,11.5,10.5,5.5,5.5,0.005,0.345,746,0
3265,9,9,12,10,0,0.27,1254,0
2377.5,16.5,11,11.5,7.5,0,0.24,813.5,0
3250.5,27.5,21,9.5,5.5,0.01,0.26,1966.5,0
1552,21,16.5,5.5,3.5,0,0.16,822.5,0
12367.214286,3,2.5,3.642857,1.071429,0.002857,0.099286,84.428571,9.28571
141192.9,11.9,6.5,8.2,3.8,0.003,0.118,313.1,6.66667
2244.5,6.5,6,25,4.5,0,0.125,425,0
48076.666667,14.444444,9.444444,6,1.333333,0,0.127778,361.555556,0
2205.5,9.5,7.5,26.5,5,0,0.14,491,0
45301.888889,27,19.111111,23.666667,7.777778,0.012222,0.122222,633.222222,0
3206.5,19.5,16.5,42.5,9.5,0.005,0.155,1195,0
126907.916667,12.583333,9.916667,9.416667,1.833333,0.004167,0.181667,555.5,0
478.5,10.5,9.5,11,2,0,0.18,238.5,0
6674.090909,14.545455,12.727273,5.181818,1.090909,0.001818,0.092727,468.727273,0
967,12,9,5.5,3,0.01,0.185,503,0
11151.2,12.3,9.3,6.1,1.6,0.006,0.084,392.8,0
1928,25.5,23,25,6.5,0.02,0.145,766.5,0
2485.5,17,14,24,6,0,0.105,985.5,0
191.142857,2.5,2.071429,3,2,0.004286,0.063571,50.857143,0
72790.5,11.75,7.75,6,1.5,0.000833,0.100833,432.166667,8.33333
3136.5,6.5,5,18.5,2,0,0.15,484.5,0
1312.5,13.5,11.5,13,2.5,0.015,0.13,518.5,0
690.5,18.5,15,6.5,1,0.01,0.13,668.5,0
2136.5,11.5,9.5,16,2.5,0.005,0.155,523.5,0
1236,13.5,8.5,9.5,1.5,0.015,0.195,534,0
940,14.5,12.5,24,9,0,0.145,484.5,0
2352.5,15.5,13.5,4,1,0,0.08,479,0
348.5,2.785714,2.071429,6.428571,2.357143,0.000714,0.215714,168.642857,0
1679,12.166667,7.416667,6,1.75,0,0.150833,363.75,0
2796,13,8,26,5,0,0.2,931,0
2089.5,9,6.5,26.5,6.5,0,0.19,762.5,0
2029.5,12,10.5,20.5,5,0,0.26,702,0
829.333333,24.888889,20.111111,6.111111,1.777778,0,0.164444,740,0
1597,19,17,18,4,0.005,0.19,934,0
18850.5,12.916667,9.75,6.833333,1.166667,0,0.148333,331.916667,0
1549.5,11.5,9.5,8.5,1.5,0.01,0.225,196.5,0
3287.454545,14.818182,12.545455,7.909091,1.454545,0.016364,0.180909,381.454545,0
2361,21.5,16,8,1,0,0.2,655,8.35
3004.1,15.4,10.5,11.7,1.3,0.042,0.161,241.8,0
1584,16.5,13,8.5,1.5,0,0.205,611.5,0
12944.1,29.7,21.5,7.4,1.4,0.019,0.157,154.8,0
2164,21,16.5,7,2,0,0.175,830,0
153,2.571429,2.071429,2.642857,1,0.01,0.169286,51.5,0
1841,7.5,7.083333,11.5,4.166667,0.000833,0.2625,696.583333,0
414,7.5,7.5,7,1,0.01,0.17,431,0
48496,10.888889,9.888889,12.222222,4.666667,0.016667,0.153333,614.666667,0
1614.5,10.5,10.5,5,1,0,0.205,965,0
3687,21.777778,20.111111,32,12.111111,0.006667,0.151111,1202.111111,0
962,15,14.5,25,8,0,0.23,1231.5,0
1687.5,12,12,25,3.5,0.005,0.22,433,0
1519,21,20.5,11,3.5,0,0.245,1230,0
2030.5,18,15.5,7,2.5,0,0.135,741.5,0
2003.5,13.5,13.5,13.5,6.5,0,0.165,817,0
236.714286,2.5,2.071429,1.857143,2.214286,0,0.164286,82.428571,0
95896,9.363636,5.272727,3.090909,0.818182,0,0.133636,247.545455,7.5
1956,5.5,5.5,2,0.5,0,0.125,296,0
2409,10.5,8,5.5,2.5,0,0.17,555.5,0
13132.555556,25.555556,19.888889,9.111111,1.222222,0.007778,0.191111,400.777778,0
2912,15,14.5,20.5,4,0,0.29,989,0
3748.75,12.833333,10.166667,12.166667,1.333333,0.019167,0.101667,228.166667,0
1994.5,9.5,9.5,9,0.5,0,0.205,427,0
2553.5,16,11,10,3.5,0,0.195,544.5,6.65
3069,26,19.5,19.5,7,0.005,0.15,1469,0
2434,15.5,14,14,8.5,0.01,0.26,672.5,0
53859.357143,2.571429,2.142857,2.785714,1.214286,0.001429,0.117143,77.071429,0
2159.75,13.666667,6.083333,7.833333,1.333333,0.0025,0.176667,357.416667,0
25105.714286,11.285714,7.428571,10.285714,1.142857,0.002857,0.152857,441.571429,0
13029,15.888889,9.111111,11,2.333333,0.003333,0.141111,384.555556,0
1400,19,12.5,12,1.5,0.005,0.14,691.5,0
73387.5,25.333333,18.5,15.333333,2.5,0.016667,0.145,992.333333,4.44444
105581,16.25,8.5,14.5,0.75,0.0025,0.15,484.25,2.5
12477.428571,2.928571,2.5,3.428571,1.357143,0.014286,0.155,67.5,0
84295.916667,12.5,7.416667,4.75,2,0.0375,0.196667,321.25,0
1249.5,9.5,8.5,6.5,1,0.015,0.165,495.5,0
884.111111,14.222222,9.777778,11.888889,5.222222,0.006667,0.213333,649.222222,0
1519,12,11.5,16.5,4,0,0.24,855,0
99786.555556,25.555556,20.555556,15.555556,4.222222,0.046667,0.141111,546,0
2743.5,14,12.5,31.5,5.5,0,0.295,1904.5,0
1074,12.5,10,19,5,0,0.23,458,0
1262.5,11.5,8.5,9.5,3,0,0.21,524.5,0
1113,14,13,3.5,2.5,0.005,0.145,443.5,0
2632,14.5,14,15.5,2,0,0.165,696,8.35
7089.857143,2.5,2.071429,4.928571,8.428571,0.012143,0.217857,146.285714,0
9110.5,12.75,7.083333,6,3.25,0.001667,0.1375,301.166667,0
58543.333333,4.333333,3.666667,16,2.333333,0.003333,0.23,365.333333,2.85714
1001.5,10,10,26,8,0.005,0.205,636.5,0
2529.5,20,16,53.5,9,0,0.22,924,0
73,1,0,0,0,0,0.5,28,0
1732,18.5,16,17,2.5,0.005,0.205,662.5,0
1179,17,15,3.5,2,0.025,0.14,500,0
1604,17,14,9,3,0.01,0.095,736,0
153985.071429,2.928571,2.5,4.928571,3,0,0.164286,116.714286,0
91865.916667,7.833333,6.166667,17,4,0.001667,0.245,823,0
172595,4,4,8,0,0,0.17,488,0
2149.5,6.5,6.5,36,5,0,0.295,1444,0
62042.666667,8.888889,8.777778,18.333333,5.222222,0.004444,0.184444,949,0
2219,16,16,25.5,5.5,0,0.3,1464,0
37937.583333,10.75,10,11.416667,2.5,0.0025,0.185,457.75,0
2431,7.5,7,19.5,0.5,0,0.24,489,0
40368.909091,14,12.363636,7.909091,2.272727,0.040909,0.130909,442.636364,0
2206.5,10.5,10.5,19,0.5,0,0.305,1447.5,0
44057.1,11.7,10.3,21.3,2.7,0,0.246,796.7,0
2027.5,13,12.5,23.5,4,0,0.33,833,0
835,12,10,0,0,0,0.11,423,0
2131.5,12.5,12.5,33,4,0,0.28,1407,0
905.5,2.642857,2.071429,3.357143,1.071429,0.046429,0.204286,61.142857,0
291603,9.285714,7.428571,11.571429,1,0.02,0.145714,365.142857,0
1152.5,19.5,12.5,6,1,0.02,0.125,463,0
110464.444444,16.222222,9.444444,13.222222,3.555556,0.011111,0.143333,354.444444,0
1078.5,19.5,17.5,5.5,1,0.02,0.135,524,0
286476.166667,18.666667,15,11,3,0.015,0.121667,628.333333,0
860.5,20,17,26.5,5.5,0.025,0.24,678.5,0
143212.166667,13.75,9.833333,34.666667,4.25,0.01,0.1825,901,0
855.5,5,4,3.5,0.5,0.005,0.215,109,0
174942.909091,18.181818,13.454545,17.545455,3.272727,0.009091,0.181818,689.727273,0
14672.6,19.8,16.4,25.8,1.8,0.008,0.188,782.6,0
1466.5,18,14,16.5,1.5,0,0.15,776,0
146514.6,12.6,10,45.6,2.4,0.006,0.146,1079.6,9.34
654,17,15.5,8.5,1.5,0.015,0.14,430.5,0
255818.9,29.4,18.6,43.6,3.2,0.011,0.2,773.1,0
136073.666667,13.333333,9.666667,21,2,0.016667,0.17,730.333333,0
1662.5,22.5,16.5,18.5,2.5,0.01,0.14,764.5,0
100739,2.583333,2.083333,2.416667,2.083333,0,0.1225,73,7.14286
153908,17,6,0,0,0,0.34,220,0
720,1,1,4,1,0,0.12,98,0
304.25,12.25,5.75,0.5,0.25,0,0.405,392,0
852,17,6,0,1,0,0.37,227,0
272.666667,3,2.333333,0.333333,0,0.03,0.11,95,0
1777.5,5.5,5.5,8.5,1,0,0.345,505,0
202,6,3.25,0.25,0,0,0.4525,174,0
1676.5,6,5.5,14,4.5,0,0.315,469.5,0
1444,15.5,14.5,23.5,5,0,0.37,1007.5,0
435,13,8,1.333333,0.333333,0,0.263333,319.333333,0
1838,5.5,3.5,4,0.5,0,0.13,306.5,0
27116.714286,1.857143,1.571429,7.714286,4.857143,0,0.291429,290.857143,4.28571
162435,2.142857,2.071429,4.857143,1.714286,0,0.214286,202.785714,0
86944.75,7,5.666667,5.083333,2.333333,0.040833,0.189167,326,0
908,7,6,9,2,0,0.175,511,0
119736.111111,11.666667,9.111111,10.222222,4.111111,0.005556,0.185556,473.888889,8.88889
266989,14,12.333333,24.333333,3.333333,0.003333,0.21,1253,0
1191.5,10.5,10.5,10,1.5,0,0.19,561,0
1710,17.5,17,19.5,4,0.005,0.25,1799.5,0
1714.5,9.5,9,19.5,2.5,0.005,0.17,760.5,0
1160.5,6.5,6.5,6.5,0.5,0,0.095,512,0
104398.5,11.7,9.7,5.6,1.3,0.048,0.112,249.5,0
1948,15.5,14.5,21.5,5,0.01,0.25,883.5,0
1831.5,16,13,20.5,4,0.005,0.25,443,0
22270.428571,2.5,2.071429,3,1.071429,0.008571,0.163571,73.428571,0
35083.083333,12.083333,6.5,8.416667,1.833333,0.005833,0.245833,302.166667,0
189000.25,9.5,7.25,20.25,2,0.03,0.2025,446.5,5.71429
961.5,8,6.5,13,1.5,0.005,0.17,482,0
603,14.333333,9.444444,6.333333,1.555556,0.051111,0.134444,133.666667,0
94021.5,12.833333,11.166667,8.333333,1.333333,0.03,0.203333,393.5,0
990,11.5,10,4,1,0.015,0.13,407.5,0
50656.833333,17.666667,15.5,9.666667,2.5,0.031667,0.098333,351.5,0
43795.222222,26.333333,20.222222,37.666667,5.333333,0.033333,0.221111,986.888889,0
2658.5,19,17,15.5,2.5,0.01,0.24,964,0
178080.166667,13,9.833333,14.583333,2.583333,0.018333,0.1925,612.5,0
2841.5,8,6.5,17.5,2.5,0.01,0.24,617.5,0
162579.090909,14.909091,12.454545,8.090909,1,0.009091,0.191818,421.727273,0
1245,17,14,25,4,0.01,0.235,679,0
325957.7,12.9,9.6,10,1.1,0.027,0.179,369.2,0
128.5,6.5,5.5,2.5,1,0.02,0.07,145.5,0
1038.5,15.5,13.5,5,1,0.005,0.165,367,0
38023,12,9.333333,1.333333,1,0.023333,0.166667,193.333333,0
1624.5,17.5,14,15.5,1.5,0.005,0.205,782.5,0
1680.5,8.5,7,5.5,1,0,0.175,542,0
1377,10,8.5,8,1.5,0.005,0.23,477.5,0
3092.5,16.5,14,32,7.5,0,0.25,1144.5,0
3212.5,8,6,10.5,0,0,0.295,448,0
1419.5,15,12,14,4,0,0.24,646.5,0
1582,19.5,16,18.5,3,0.005,0.265,724,0
1033.1,23.5,15,4.7,1.7,0.03,0.12,293.9,0
1400.5,18.5,16,14.5,3,0,0.19,761.5,0
30777.714286,2.5,2.071429,3.214286,1.142857,0,0.145,102.642857,0
578,5.5,4.5,7,1,0,0.26,491.5,1.42857
28728.25,13.666667,6.833333,5.75,2.25,0,0.190833,354.75,0
1922,7.5,5,31.5,4,0,0.2,657.5,0
87083.666667,15.111111,9.333333,16,5.777778,0.001111,0.218889,555.777778,0
2285,8,6,6,0,0,0.17,864,0
944,21.75,15.75,4.75,2.5,0,0.09,474.75,3.33333
44067.666667,11.333333,8,7,2.333333,0.000833,0.205833,312.416667,8.33333
2351.5,14,10.5,36,6,0,0.305,836,0
1939,11,8,43,1,0,0.3,1000,0
3027,23,16,28,2,0.01,0.34,1571,0
